Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_adjusted_predictions,DistRoBERTa_raw_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_adjusted_predictions,FinBERT_raw_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_adjusted_predictions,DeBERTa_raw_predictions
2011-09-22,19.58123016357422,29.704198837280277,30.03816795349121,29.36068725585937,29.75190734863281,24532213.0,,-0.0025698692430855936,-0.022865343151276175,0.2006587309748334,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-09-23,19.530916213989254,29.62786293029785,29.799617767333984,29.30343437194824,29.503816604614254,19813593.0,,0.006011811135732357,-0.002573177025309329,0.20362125187614577,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-09-24,19.64833196004232,29.805980046590168,29.9459285736084,29.398854573567707,29.61513964335124,18619222.33333333,,0.005975885242287037,0.005993812300208934,0.22857416055912344,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-09-25,19.76574770609538,29.984097162882488,30.09223937988281,29.494274775187176,29.72646268208821,17424851.666666668,,0.00594038617620306,0.005958100458119894,0.22196313765819498,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-09-26,19.88316345214844,30.162214279174805,30.238550186157227,29.58969497680664,29.837785720825195,16230481.0,,0.016766804604138173,0.005922811647554554,0.1983531352342134,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-09-27,20.216541290283203,30.667938232421875,31.011449813842773,30.48664093017578,30.562976837158203,15967642.0,Merck Names Cuong Viet Do as Chief Strategy Officer,-0.006222777873417671,0.016627793432704634,0.10816605849568199,"[{'label': 'neutral', 'score': 0.9998792409896851}, {'label': 'negative', 'score': 7.2952636401169e-05}, {'label': 'positive', 'score': 4.774923581862822e-05}]","(0.9998792409896851, 4.774923581862822e-05, 7.2952636401169e-05)",-0.20880703935267528,-7.2952636401169e-05,1,1,"[{'label': 'neutral', 'score': 0.9399999976158142}, {'label': 'positive', 'score': 0.03490077331662178}, {'label': 'negative', 'score': 0.0250992551445961}]","(0.9399999976158142, 0.03490077331662178, 0.0250992551445961)",0.16335855871070248,0.03490077331662178,1,1,"[{'label': 'neutral', 'score': 0.9994951486587524}, {'label': 'positive', 'score': 0.00038438831688836217}, {'label': 'negative', 'score': 0.00012043800961691886}]","(0.9994951486587524, 0.00038438831688836217, 0.00012043800961691886)",0.5228536893047357,0.00038438831688836217,0,1
2011-09-28,20.09074211120605,30.47709846496582,31.18320655822754,30.41984748840332,30.85877990722656,15477598.0,Merck Sells Its Interest in Johnson & Johnson-Merck Consumer Pharmaceuticals for $175M   ,0.02254227592011579,-0.006242220053860287,0.12853068196706482,"[{'label': 'neutral', 'score': 0.9997721314430237}, {'label': 'positive', 'score': 0.00012649914424400777}, {'label': 'negative', 'score': 0.00010143894178327173}]","(0.9997721314430237, 0.00012649914424400777, 0.00010143894178327173)",0.10994302399177312,0.00012649914424400777,0,0,"[{'label': 'neutral', 'score': 0.9468511343002319}, {'label': 'positive', 'score': 0.03850220516324043}, {'label': 'negative', 'score': 0.014646639116108418}]","(0.9468511343002319, 0.03850220516324043, 0.014646639116108418)",0.44884449268074056,0.03850220516324043,0,0,"[{'label': 'neutral', 'score': 0.9417495727539062}, {'label': 'positive', 'score': 0.05674351006746292}, {'label': 'negative', 'score': 0.0015069651417434216}]","(0.9417495727539062, 0.05674351006746292, 0.0015069651417434216)",0.9482591296867137,0.05674351006746292,1,0
2011-09-29,20.54362297058105,31.164121627807617,31.31679344177246,30.744274139404297,30.86832046508789,20233526.0,,0.0012247402300327897,0.02229195372325716,0.1749561957089836,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-09-30,20.56879425048828,31.202289581298828,31.793893814086918,30.86832046508789,30.916030883789062,25393250.0,Merck Announces New Data Analyses for VICTRELIS will be Presented at The American Association for the Study of Liver Diseases 2011 Annual Meeting   ,-0.011518847602575606,0.0012239908475207195,0.18303287473392985,"[{'label': 'neutral', 'score': 0.9998844861984253}, {'label': 'positive', 'score': 5.9510100982151926e-05}, {'label': 'negative', 'score': 5.597962808678858e-05}]","(0.9998844861984253, 5.9510100982151926e-05, 5.597962808678858e-05)",0.030569583319880016,5.9510100982151926e-05,1,1,"[{'label': 'neutral', 'score': 0.9062029123306274}, {'label': 'positive', 'score': 0.07994741946458817}, {'label': 'negative', 'score': 0.013849719427525997}]","(0.9062029123306274, 0.07994741946458817, 0.013849719427525997)",0.7046878062356252,0.07994741946458817,0,1,"[{'label': 'neutral', 'score': 0.9990636706352234}, {'label': 'positive', 'score': 0.0008124703308567405}, {'label': 'negative', 'score': 0.0001238105760421604}]","(0.9990636706352234, 0.0008124703308567405, 0.0001238105760421604)",0.7355268592366385,0.0008124703308567405,0,1
2011-10-01,20.331863403320312,30.842875162760414,31.60305404663086,30.617048263549805,30.976463317871094,25249813.666666668,,-0.011653077627871933,-0.011585703424839545,0.2312054888256915,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-02,20.094932556152344,30.483460744222004,31.412214279174805,30.36577606201172,31.036895751953125,25106377.33333333,,-0.01179047292412598,-0.011721506863910268,0.22474293830294537,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-03,19.85800170898437,30.124046325683597,31.22137451171875,30.114503860473636,31.09732818603516,24962941.0,Merck Wins Another Federal Bellwether Trial Regarding FOSAMAX,-0.0069686753102952,-0.011860531779200364,0.23593424746289687,"[{'label': 'positive', 'score': 0.9509696364402771}, {'label': 'neutral', 'score': 0.048242948949337006}, {'label': 'negative', 'score': 0.0007873659487813711}]","(0.048242948949337006, 0.9509696364402771, 0.0007873659487813711)",0.99834544753166,0.9509696364402771,0,0,"[{'label': 'positive', 'score': 0.7199468612670898}, {'label': 'neutral', 'score': 0.18593758344650269}, {'label': 'negative', 'score': 0.09411545842885971}]","(0.18593758344650269, 0.7199468612670898, 0.09411545842885971)",0.7687757898829868,0.7199468612670898,0,0,"[{'label': 'positive', 'score': 0.9983811378479004}, {'label': 'neutral', 'score': 0.0010194203350692987}, {'label': 'negative', 'score': 0.0005993963568471372}]","(0.0010194203350692987, 0.9983811378479004, 0.0005993963568471372)",0.9987999839109492,0.9983811378479004,0,0
2011-10-04,19.71961975097656,29.914121627807617,30.0,29.14122009277344,29.837785720825195,30077600.0,,0.0035088211486955104,-0.006993069926250917,0.08963510207228895,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-05,19.78881072998047,30.01908493041992,30.314884185791016,29.58969497680664,30.0,26487152.0,"FDA Accepts New Drug Application Filing for Ridaforolimus, Investigational mTOR Inhibitor   ",-0.0012715197990981102,0.003502679597977896,0.10487272657853132,"[{'label': 'neutral', 'score': 0.9351237416267395}, {'label': 'positive', 'score': 0.06439702212810516}, {'label': 'negative', 'score': 0.00047921750228852034}]","(0.9351237416267395, 0.06439702212810516, 0.00047921750228852034)",0.985226717669869,0.06439702212810516,0,1,"[{'label': 'neutral', 'score': 0.5912753343582153}, {'label': 'positive', 'score': 0.38581255078315735}, {'label': 'negative', 'score': 0.022912081331014633}]","(0.5912753343582153, 0.38581255078315735, 0.022912081331014633)",0.8878849986970473,0.38581255078315735,0,1,"[{'label': 'positive', 'score': 0.5210107564926147}, {'label': 'neutral', 'score': 0.4782867431640625}, {'label': 'negative', 'score': 0.0007025254890322685}]","(0.4782867431640625, 0.5210107564926147, 0.0007025254890322685)",0.997306852199109,0.5210107564926147,0,0
2011-10-06,19.76365089416504,29.98091506958008,30.114503860473636,29.57061004638672,29.93320655822754,19494058.0,Merck Announces Retirement of Chairman and Former CEO Richard T. Clark    | Bristol-Myers and Quidel to Open Near 52-Week Highs,0.0060471539702494585,-0.0012723288663005667,0.106540151437752,"[{'label': 'positive', 'score': 0.9462078809738159}, {'label': 'neutral', 'score': 0.05331199988722801}, {'label': 'negative', 'score': 0.00048014186904765666}]","(0.05331199988722801, 0.9462078809738159, 0.00048014186904765666)",0.9989856386529412,0.9462078809738159,0,0,"[{'label': 'neutral', 'score': 0.5984669923782349}, {'label': 'negative', 'score': 0.37856191396713257}, {'label': 'positive', 'score': 0.02297111041843891}]","(0.5984669923782349, 0.02297111041843891, 0.37856191396713257)",-0.8855829581958323,-0.37856191396713257,0,1,"[{'label': 'positive', 'score': 0.9881342053413391}, {'label': 'neutral', 'score': 0.010804912075400352}, {'label': 'negative', 'score': 0.0010608923621475697}]","(0.010804912075400352, 0.9881342053413391, 0.0010608923621475697)",0.9978550391836544,0.9881342053413391,0,0
2011-10-07,19.88316345214844,30.162214279174805,30.80152702331543,30.124046325683597,30.44847297668457,22922590.0,,0.00780343002868338,0.006028943312901476,0.11702083617834795,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-08,20.038318634033203,30.3975830078125,30.893765767415363,30.273537317911785,30.63295110066732,20511840.666666668,,0.007743008007485432,0.007773140740096255,0.09498822651892536,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-09,20.19347381591797,30.632951736450195,30.9860045115153,30.423028310139973,30.817429224650063,18101091.333333336,,0.0076835144932386554,0.007713184769769013,0.0601242606748828,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-10,20.34862899780273,30.86832046508789,31.078243255615234,30.572519302368164,31.00190734863281,15690342.0,,-0.012982972573343113,0.0076541466320845936,0.061899583100710566,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0
2011-10-11,20.08445167541504,30.46755790710449,30.925573348999023,30.362594604492188,30.87786293029785,16332975.0,,0.02004379052540817,-0.013067987998723819,0.14500869216951306,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-12,20.487010955810547,31.078243255615234,31.26908493041992,30.67748069763184,30.77290153503418,17136267.0,,0.0039914201283298405,0.019845558262287774,0.1885163040074737,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-13,20.56879425048828,31.202289581298828,31.364503860473636,30.782442092895508,30.992366790771484,14256468.0,Under The Hood: Emerging Markets Health Care,0.008562694533756554,0.003983475544108263,0.1881693967504992,"[{'label': 'neutral', 'score': 0.9998888969421387}, {'label': 'negative', 'score': 6.65837069391273e-05}, {'label': 'positive', 'score': 4.451279528439045e-05}]","(0.9998888969421387, 4.451279528439045e-05, 6.65837069391273e-05)",-0.19866432527580252,-6.65837069391273e-05,1,1,"[{'label': 'neutral', 'score': 0.9193366765975952}, {'label': 'positive', 'score': 0.05753244459629059}, {'label': 'negative', 'score': 0.02313085086643696}]","(0.9193366765975952, 0.05753244459629059, 0.02313085086643696)",0.4264838614949687,0.05753244459629059,1,1,"[{'label': 'neutral', 'score': 0.9995847344398499}, {'label': 'positive', 'score': 0.00024096296692732722}, {'label': 'negative', 'score': 0.0001742722961353138}]","(0.9995847344398499, 0.00024096296692732722, 0.0001742722961353138)",0.1606093622688126,0.00024096296692732722,1,1
2011-10-14,20.74491310119629,31.469465255737305,31.488550186157227,31.192747116088867,31.459924697875977,11304357.0,Top 4 Stocks In The Drug Manufacturers-Major Industry With The Highest Dividend Yield,-0.006771778494330254,0.008526242601617974,0.18893351491226074,"[{'label': 'neutral', 'score': 0.9998711347579956}, {'label': 'positive', 'score': 6.904510519234464e-05}, {'label': 'negative', 'score': 5.989179408061318e-05}]","(0.9998711347579956, 6.904510519234464e-05, 5.989179408061318e-05)",0.07099062536282968,6.904510519234464e-05,1,1,"[{'label': 'neutral', 'score': 0.6168855428695679}, {'label': 'positive', 'score': 0.3713238537311554}, {'label': 'negative', 'score': 0.011790568009018898}]","(0.6168855428695679, 0.3713238537311554, 0.011790568009018898)",0.9384488427480019,0.3713238537311554,0,1,"[{'label': 'neutral', 'score': 0.9957658052444458}, {'label': 'positive', 'score': 0.004041340667754412}, {'label': 'negative', 'score': 0.0001929250720422715}]","(0.9957658052444458, 0.004041340667754412, 0.0001929250720422715)",0.9088743674120296,0.004041340667754412,0,1
2011-10-15,20.604432423909504,31.25636100769043,31.545801798502605,31.05279858907064,31.418575922648117,11537432.0,,-0.006817948128844623,-0.006794811026011012,0.20516541581884665,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-16,20.463951746622723,31.043256759643555,31.60305341084798,30.91285006205241,31.37722714742025,11770507.0,,-0.006864751649508371,-0.006841296523132553,0.178420996310208,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-17,20.323471069335938,30.83015251159668,31.66030502319336,30.77290153503418,31.335878372192383,12003582.0,,0.014856087452770464,-0.006888422448750996,0.1166912947146214,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-18,20.625394821166992,31.28816795349121,31.498092651367188,30.715648651123047,30.88740539550781,13546134.0,,-0.007624293838866604,0.01474681668038227,0.1644137906359924,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-19,20.4681453704834,31.049617767333984,31.545801162719727,30.935115814208984,31.29771041870117,12487339.0,,0.007990199854511316,-0.00765350735012866,0.15480461581706922,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-20,20.631696701049805,31.29771041870117,31.431297302246094,30.83015251159668,31.202289581298828,14220941.0,,0.016768283578769687,0.007958447235358138,0.16521805498120132,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-21,20.977649688720703,31.822519302368164,31.889312744140625,31.574426651000977,31.64122009277344,18822499.0,"Mylan Laboratories Earnings Preview: Analysts Expect Higher EPS, Revenue",0.0017990911342182214,0.016629248017521022,0.18451844808519072,"[{'label': 'positive', 'score': 0.9995287656784058}, {'label': 'negative', 'score': 0.00029951779288239777}, {'label': 'neutral', 'score': 0.00017173470405396074}]","(0.00017173470405396074, 0.9995287656784058, 0.00029951779288239777)",0.9994008615322573,0.9995287656784058,0,0,"[{'label': 'positive', 'score': 0.923130214214325}, {'label': 'negative', 'score': 0.05160095542669296}, {'label': 'neutral', 'score': 0.02526876889169216}]","(0.02526876889169216, 0.923130214214325, 0.05160095542669296)",0.8941226934484983,0.923130214214325,0,0,"[{'label': 'positive', 'score': 0.9966762065887451}, {'label': 'neutral', 'score': 0.0029461451340466738}, {'label': 'negative', 'score': 0.0003776045923586935}]","(0.0029461451340466738, 0.9966762065887451, 0.0003776045923586935)",0.9992425592518194,0.9966762065887451,0,0
2011-10-22,21.01538912455241,31.879770914713543,31.933841705322266,31.587149302164715,31.67302703857422,17546349.333333332,,0.0017958602180216834,0.0017974747082050886,0.15774635716425484,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2011-10-23,21.053128560384117,31.93702252705892,31.978370666503903,31.59987195332845,31.704833984375,16270199.666666668,Earnings Expectations for the Week of October 24,0.0017926408855699779,0.001794249589081679,0.14212618513258585,"[{'label': 'neutral', 'score': 0.9998712539672852}, {'label': 'positive', 'score': 6.480728188762441e-05}, {'label': 'negative', 'score': 6.389374902937561e-05}]","(0.9998712539672852, 6.480728188762441e-05, 6.389374902937561e-05)",0.007098100549310613,6.480728188762441e-05,1,1,"[{'label': 'neutral', 'score': 0.705329418182373}, {'label': 'negative', 'score': 0.2635594606399536}, {'label': 'positive', 'score': 0.031111110001802444}]","(0.705329418182373, 0.031111110001802444, 0.2635594606399536)",-0.7888414174917685,-0.2635594606399536,0,1,"[{'label': 'neutral', 'score': 0.9993371367454529}, {'label': 'positive', 'score': 0.0003942290204577148}, {'label': 'negative', 'score': 0.00026865373365581036}]","(0.9993371367454529, 0.0003942290204577148, 0.00026865373365581036)",0.18943815632952557,0.0003942290204577148,1,1
2011-10-24,21.09086799621582,31.994274139404297,32.02289962768555,31.612594604492188,31.73664093017578,14994050.0,Merck Announces Presentation of Phase III Investigational Studies Evaluating DULERA Inhalation Aerosol in Chronic Obstructive Pulmonary Disease ,-0.018490881301502414,0.0017910360225734253,0.103452959427108,"[{'label': 'neutral', 'score': 0.9998599290847778}, {'label': 'positive', 'score': 7.114939944585785e-05}, {'label': 'negative', 'score': 6.894925172673538e-05}]","(0.9998599290847778, 7.114939944585785e-05, 6.894925172673538e-05)",0.01570427481426654,7.114939944585785e-05,0,0,"[{'label': 'neutral', 'score': 0.49348050355911255}, {'label': 'positive', 'score': 0.4905979633331299}, {'label': 'negative', 'score': 0.015921512618660927}]","(0.49348050355911255, 0.4905979633331299, 0.015921512618660927)",0.9371336606998453,0.4905979633331299,0,0,"[{'label': 'neutral', 'score': 0.9972274899482727}, {'label': 'positive', 'score': 0.0026632477529346943}, {'label': 'negative', 'score': 0.00010929132986348122}]","(0.9972274899482727, 0.0026632477529346943, 0.00010929132986348122)",0.9211615587015067,0.0026632477529346943,0,0
2011-10-25,20.700883865356445,31.402671813964844,32.04198455810547,31.31679344177246,31.98473358154297,16442701.0,"Merck Announces CDC Advisory Committee on Immunization Practices Votes for Expanded Use of GARDASIL® in Boys and Young Men    | What Does Novartis' Earnings Release Really Mean for the Company? | Merck Earnings Preview: Analysts Expect Higher EPS, Revenue",0.0191431704142676,-0.018663974734659666,0.1995855659143057,"[{'label': 'positive', 'score': 0.9987956285476685}, {'label': 'neutral', 'score': 0.0009191723656840622}, {'label': 'negative', 'score': 0.00028517964528873563}]","(0.0009191723656840622, 0.9987956285476685, 0.00028517964528873563)",0.9994291159574878,0.9987956285476685,0,0,"[{'label': 'positive', 'score': 0.8874633312225342}, {'label': 'negative', 'score': 0.05828739330172539}, {'label': 'neutral', 'score': 0.05424927547574043}]","(0.05424927547574043, 0.8874633312225342, 0.05828739330172539)",0.8767383586598981,0.8874633312225342,0,0,"[{'label': 'positive', 'score': 0.9625230431556702}, {'label': 'neutral', 'score': 0.037008266896009445}, {'label': 'negative', 'score': 0.0004686944594141096}]","(0.037008266896009445, 0.9625230431556702, 0.0004686944594141096)",0.9990265867481379,0.9625230431556702,0,0
