Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_predictions
2013-07-17,13.320460319519045,13.59000015258789,13.720000267028809,13.359999656677246,13.449999809265137,32539300.0,,0.007358309541767527,0.01557317613779073,0.09499473552166371,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-18,13.418475151062012,13.6899995803833,13.859999656677246,13.630000114440918,13.789999961853027,38727500.0,,0.0029218380627522578,0.007331369258021663,0.10296080936837315,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-19,13.457682609558104,13.729999542236328,13.729999542236328,13.4399995803833,13.670000076293944,27734400.0,,0.0024277830736532113,0.0029175777904528496,0.12621928292649576,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-20,13.490355491638184,13.763333002726236,13.789999643961588,13.49999968210856,13.65333334604899,26602100.0,,0.0024219032180146094,0.002424840769548704,0.14327367972106983,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-21,13.523028373718262,13.796666463216146,13.84999974568685,13.559999783833822,13.636666615804035,25469800.0,,0.0024160517744471477,0.0024189751371486066,0.08995272049759628,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-22,13.55570125579834,13.829999923706056,13.90999984741211,13.619999885559082,13.619999885559082,24337500.0,"Option Alert: Micron January 2015 15 Call; Block Trade: 10,000 Contracts @$2.59; Currently $13.81 | Top 4 Stocks In The Semiconductor-Memory Chips Industry With The Highest EPS Estimates For The Next Quarter",-0.013738219915505834,0.002413137813934621,0.034161972826933285,"[{'label': 'neutral', 'score': 0.990195095539093}, {'label': 'positive', 'score': 0.009651810862123966}, {'label': 'negative', 'score': 0.00015313670155592263}]","(0.990195095539093, 0.009651810862123966, 0.00015313670155592263)",0.9687633818413918,0.009651810862123966,0,"[{'label': 'neutral', 'score': 0.6165136694908142}, {'label': 'positive', 'score': 0.31396928429603577}, {'label': 'negative', 'score': 0.06951703131198883}]","(0.6165136694908142, 0.31396928429603577, 0.06951703131198883)",0.6374471344471925,0.31396928429603577,0,"[{'label': 'neutral', 'score': 0.9043546915054321}, {'label': 'positive', 'score': 0.09466566145420074}, {'label': 'negative', 'score': 0.0009795984951779246}]","(0.9043546915054321, 0.09466566145420074, 0.0009795984951779246)",0.9795160053787006,0.09466566145420074,0
2013-07-23,13.369470596313477,13.640000343322754,14.0600004196167,13.619999885559082,13.890000343322754,38691100.0,"Option Alert: Micron Technology January 18 Call; Block Trade: 6,250 Contracts @$0.76; Currently $13.86",-0.03885635434789125,-0.013833462574507113,0.1163163656243764,"[{'label': 'neutral', 'score': 0.999886155128479}, {'label': 'negative', 'score': 6.882596790092066e-05}, {'label': 'positive', 'score': 4.504501703195274e-05}]","(0.999886155128479, 4.504501703195274e-05, 6.882596790092066e-05)",-0.20884118006871302,-6.882596790092066e-05,0,"[{'label': 'neutral', 'score': 0.9106946587562561}, {'label': 'positive', 'score': 0.04465865343809128}, {'label': 'negative', 'score': 0.04464668780565262}]","(0.9106946587562561, 0.04465865343809128, 0.04464668780565262)",0.00013398563033314534,0.04465865343809128,0,"[{'label': 'neutral', 'score': 0.9994396567344666}, {'label': 'positive', 'score': 0.00038490031147375703}, {'label': 'negative', 'score': 0.00017539272084832191}]","(0.9994396567344666, 0.00038490031147375703, 0.00017539272084832191)",0.3739250330441406,0.00038490031147375703,0
2013-07-24,12.849980354309082,13.109999656677246,13.829999923706056,13.079999923706056,13.800000190734863,46712000.0,,0.013730000754355709,-0.03963140599785051,0.29190682834733406,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-25,13.026408195495604,13.289999961853027,13.43000030517578,12.800000190734863,12.949999809265137,42692600.0,"Short Sellers Continue to Pile on KLA-Tencor (AMAT, KLAC, TXN)",-0.05267116713877973,0.013636598267047348,0.32867307996029665,"[{'label': 'positive', 'score': 0.9016450643539429}, {'label': 'neutral', 'score': 0.0694539025425911}, {'label': 'negative', 'score': 0.0289009977132082}]","(0.0694539025425911, 0.9016450643539429, 0.0289009977132082)",0.9378837891183884,0.9016450643539429,0,"[{'label': 'negative', 'score': 0.9592997431755066}, {'label': 'neutral', 'score': 0.030715707689523697}, {'label': 'positive', 'score': 0.00998450443148613}]","(0.030715707689523697, 0.00998450443148613, 0.9592997431755066)",-0.979398191075247,-0.9592997431755066,1,"[{'label': 'neutral', 'score': 0.9984117746353149}, {'label': 'negative', 'score': 0.000991086126305163}, {'label': 'positive', 'score': 0.0005971351056359708}]","(0.9984117746353149, 0.0005971351056359708, 0.000991086126305163)",-0.2480454314212276,-0.000991086126305163,0
2013-07-26,12.34029483795166,12.59000015258789,13.100000381469728,12.510000228881836,13.0600004196167,68782400.0,Watch Memory Stocks as Traders Passing Around DigiTimes Article Warning of Weaker Than Expected NAND Flash Demand in Q3,-0.0031771216336963226,-0.05410900967877775,0.4494367473055963,"[{'label': 'negative', 'score': 0.9940682649612427}, {'label': 'neutral', 'score': 0.0035779564641416073}, {'label': 'positive', 'score': 0.0023537895176559687}]","(0.0035779564641416073, 0.0023537895176559687, 0.9940682649612427)",-0.9952755170219774,-0.9940682649612427,0,"[{'label': 'negative', 'score': 0.9591979384422302}, {'label': 'neutral', 'score': 0.024845212697982788}, {'label': 'positive', 'score': 0.015956850722432137}]","(0.024845212697982788, 0.015956850722432137, 0.9591979384422302)",-0.9672731941641776,-0.9591979384422302,0,"[{'label': 'negative', 'score': 0.9983376264572144}, {'label': 'neutral', 'score': 0.00110586395021528}, {'label': 'positive', 'score': 0.0005564940511249006}]","(0.00110586395021528, 0.0005564940511249006, 0.9983376264572144)",-0.9988857797043761,-0.9983376264572144,0
2013-07-27,12.301088015238443,12.550000190734863,13.023333549499512,12.470000267028809,12.93000030517578,59450533.333333336,,-0.0031872479079767535,-0.0031821794002347592,0.4347009533610053,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-28,12.261881192525228,12.510000228881836,12.946666717529297,12.43000030517578,12.800000190734863,50118666.66666667,,-0.0031974389385445168,-0.0031923380010601167,0.44963033055836826,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-29,12.222674369812012,12.470000267028809,12.869999885559082,12.390000343322754,12.670000076293944,40786800.0,"Micron Anticipates Closing of Elpida Transactions to Take Place on July 31, 2013",0.010425029002176123,-0.003202561669087357,0.40808024112486985,"[{'label': 'neutral', 'score': 0.9998812675476074}, {'label': 'negative', 'score': 7.165263377828524e-05}, {'label': 'positive', 'score': 4.712404916062951e-05}]","(0.9998812675476074, 4.712404916062951e-05, 7.165263377828524e-05)",-0.20651009954765656,-7.165263377828524e-05,1,"[{'label': 'neutral', 'score': 0.875317394733429}, {'label': 'negative', 'score': 0.10991779714822769}, {'label': 'positive', 'score': 0.014764819294214249}]","(0.875317394733429, 0.014764819294214249, 0.10991779714822769)",-0.7631615422342339,-0.10991779714822769,0,"[{'label': 'neutral', 'score': 0.9979695677757263}, {'label': 'negative', 'score': 0.0014605942415073514}, {'label': 'positive', 'score': 0.0005698035820387304}]","(0.9979695677757263, 0.0005698035820387304, 0.0014605942415073514)",-0.43872715442181603,-0.0014605942415073514,0
2013-07-30,12.35009479522705,12.600000381469728,12.6899995803833,12.3100004196167,12.5,48759000.0,,0.05079360081525519,0.010371063127164671,0.3966577972331565,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-07-31,12.977401733398438,13.239999771118164,13.289999961853027,12.649999618530272,12.670000076293944,45062600.0,Micron Announces Closing of Acquisition of 100% of Elpida's Equity,0.02492446596758424,0.04954568898890721,0.3625241484541013,"[{'label': 'neutral', 'score': 0.999875545501709}, {'label': 'negative', 'score': 6.968156230868772e-05}, {'label': 'positive', 'score': 5.4671480029355735e-05}]","(0.999875545501709, 5.4671480029355735e-05, 6.968156230868772e-05)",-0.12070538844179073,-6.968156230868772e-05,1,"[{'label': 'neutral', 'score': 0.9440357089042664}, {'label': 'positive', 'score': 0.03879294544458389}, {'label': 'negative', 'score': 0.017171286046504974}]","(0.9440357089042664, 0.03879294544458389, 0.017171286046504974)",0.3863478300693134,0.03879294544458389,0,"[{'label': 'neutral', 'score': 0.9984622001647949}, {'label': 'positive', 'score': 0.001393230282701552}, {'label': 'negative', 'score': 0.00014466677384916693}]","(0.9984622001647949, 0.001393230282701552, 0.00014466677384916693)",0.8118641644667249,0.001393230282701552,0
2013-08-01,13.300856590270996,13.56999969482422,13.630000114440918,13.300000190734863,13.380000114440918,32858900.0,,-0.005158415357291335,0.024618918136059702,0.35208470305957307,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-02,13.232243537902832,13.5,13.600000381469728,13.329999923706056,13.5,26500600.0,,0.016543211760344345,-0.00517176591339007,0.35896391442671977,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-03,13.451147397359213,13.723333358764648,13.793333689371744,13.386666615804035,13.50333340962728,32247400.0,,0.01627398773505795,0.016407863522464042,0.3204473217163505,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-04,13.670051256815592,13.946666717529297,13.986666997273764,13.443333307902018,13.506666819254557,37994200.0,,0.01601338608629277,0.016142985768648015,0.3130140747382106,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-05,13.888955116271973,14.170000076293944,14.18000030517578,13.5,13.510000228881836,43741000.0,,-0.0021171300500822943,0.015886524351281107,0.1763021430947999,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-06,13.859553337097168,14.140000343322754,14.239999771118164,13.9399995803833,14.15999984741211,29094900.0,NAND Flash Prices Expected to Rally in September-October -DigiTimes,-0.023338042128258407,-0.002119374338099332,0.1729578512513685,"[{'label': 'neutral', 'score': 0.9997404217720032}, {'label': 'positive', 'score': 0.0001969017757801339}, {'label': 'negative', 'score': 6.267035496421158e-05}]","(0.9997404217720032, 0.0001969017757801339, 6.267035496421158e-05)",0.5171257038689098,0.0001969017757801339,0,"[{'label': 'positive', 'score': 0.9294260144233704}, {'label': 'negative', 'score': 0.04159615933895111}, {'label': 'neutral', 'score': 0.02897787094116211}]","(0.02897787094116211, 0.9294260144233704, 0.04159615933895111)",0.9143250062400065,0.9294260144233704,0,"[{'label': 'positive', 'score': 0.997999370098114}, {'label': 'neutral', 'score': 0.0014888430014252663}, {'label': 'negative', 'score': 0.0005117703112773597}]","(0.0014888430014252663, 0.997999370098114, 0.0005117703112773597)",0.9989749331969044,0.997999370098114,0
2013-08-07,13.53609848022461,13.8100004196167,14.039999961853027,13.600000381469728,14.0,34736800.0,,0.010137536958331417,-0.023614686942488375,0.2796407026564184,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-08,13.673319816589355,13.949999809265137,14.050000190734863,13.609999656677246,13.8100004196167,39511800.0,,0.0028673808171997273,0.010086496788435055,0.26600894185998847,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-09,13.712526321411133,13.989999771118164,14.520000457763672,13.739999771118164,13.75,64619700.0,"Crossbar's George Minassian Presents What Could Be The Future Of Storage  | UPDATE: Micron Says Looking for 38% Operating Margin for Elpida, Quarterly Sales $1-1.1B, FY14 CapEx $2.6-3.2B | From Micron Summer Analyst Conference: Exec Highlighting Co. Has No Plans to Raise Capital | Micron Says No Adverse Impact on Liquidity from Elpida Acquisition | Micron CEO Durcan: 'Dell is a Great Customer and has a Bright Future' | Micron CEO Durcan: 'PC's are Going to be Around' | Micron CEO on CNBC: 'Memory Industry is Starting to Decommoditize'",-0.0038122432697110797,0.0028632777223765835,0.24108065907358334,"[{'label': 'positive', 'score': 0.8545728325843811}, {'label': 'neutral', 'score': 0.1435113102197647}, {'label': 'negative', 'score': 0.0019158414797857404}]","(0.1435113102197647, 0.8545728325843811, 0.0019158414797857404)",0.9955262888166523,0.8545728325843811,0,"[{'label': 'positive', 'score': 0.6956139802932739}, {'label': 'neutral', 'score': 0.27017125487327576}, {'label': 'negative', 'score': 0.03421483561396599}]","(0.27017125487327576, 0.6956139802932739, 0.03421483561396599)",0.9062387374457557,0.6956139802932739,0,"[{'label': 'neutral', 'score': 0.7865366339683533}, {'label': 'positive', 'score': 0.19406919181346893}, {'label': 'negative', 'score': 0.019394243136048317}]","(0.7865366339683533, 0.19406919181346893, 0.019394243136048317)",0.8182897868139812,0.19406919181346893,0
2013-08-10,13.6602512995402,13.93666648864746,14.40000025431315,13.75,13.81666660308838,54872066.66666667,,-0.003826832084569576,-0.003819528390079532,0.19946564314247006,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-11,13.607976277669271,13.883333206176758,14.28000005086263,13.760000228881836,13.883333206176758,45124433.333333336,,-0.003841532986255336,-0.0038341731411166476,0.19918626490871347,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-12,13.55570125579834,13.829999923706056,14.15999984741211,13.770000457763672,13.949999809265137,35376800.0,"UPDATE: Stifel Nicolaus Raises PT on Micron Technology Following Summer Analyst Conference | Stifel Nicolaus Maintains Buy on Micron Technology, Inc., Raises PT to $20.00 | Nomura Maintains Neutral on Micron Technology, Inc., Raises PT to $14.00 | Credit Suisse Remains Bullish On Micron After Analyst Day",0.08242952636381973,-0.003848930625692301,0.09837741337028934,"[{'label': 'positive', 'score': 0.9988539218902588}, {'label': 'negative', 'score': 0.0008932793862186372}, {'label': 'neutral', 'score': 0.00025279883993789554}]","(0.00025279883993789554, 0.9988539218902588, 0.0008932793862186372)",0.9982129894735827,0.9988539218902588,1,"[{'label': 'positive', 'score': 0.8633221983909607}, {'label': 'negative', 'score': 0.08376143872737885}, {'label': 'neutral', 'score': 0.052916426211595535}]","(0.052916426211595535, 0.8633221983909607, 0.08376143872737885)",0.8231171240963744,0.8633221983909607,1,"[{'label': 'positive', 'score': 0.997389018535614}, {'label': 'neutral', 'score': 0.002356333425268531}, {'label': 'negative', 'score': 0.0002546669275034219}]","(0.002356333425268531, 0.997389018535614, 0.0002546669275034219)",0.9994894631596145,0.997389018535614,1
2013-08-13,14.673089027404783,14.970000267028809,14.979999542236328,14.079999923706056,14.140000343322754,84457700.0,"DRAMeXchnage Reports Samsung Retains Top Spot in Q2 2013 NAND Flash Sales, Micron Falls to Number 4 -DigiTimes",-0.010020078124845622,0.07920807610901996,0.5794865504301363,"[{'label': 'positive', 'score': 0.9184357523918152}, {'label': 'negative', 'score': 0.08065006881952286}, {'label': 'neutral', 'score': 0.000914155098143965}]","(0.000914155098143965, 0.9184357523918152, 0.08065006881952286)",0.8385522702709584,0.9184357523918152,0,"[{'label': 'negative', 'score': 0.8057874441146851}, {'label': 'positive', 'score': 0.14493732154369354}, {'label': 'neutral', 'score': 0.049275271594524384}]","(0.049275271594524384, 0.14493732154369354, 0.8057874441146851)",-0.6951014073072469,-0.8057874441146851,0,"[{'label': 'positive', 'score': 0.6852635145187378}, {'label': 'negative', 'score': 0.2349497228860855}, {'label': 'neutral', 'score': 0.07978677749633789}]","(0.07978677749633789, 0.6852635145187378, 0.2349497228860855)",0.489358089330059,0.6852635145187378,0
2013-08-14,14.5260648727417,14.81999969482422,15.06999969482422,14.56999969482422,14.81999969482422,47850600.0,"13F from Seth Klarmen's Baupost Shows New Stakes in Kinross Gold, Micron, ChipMOS, Liquidated Stakes in Elan, DirecTV, Raised Stake in BP, Lowered Stake in Oracle",-0.04655867709796779,-0.010070616993349863,0.6021382019043628,"[{'label': 'neutral', 'score': 0.9945483803749084}, {'label': 'positive', 'score': 0.004902820568531752}, {'label': 'negative', 'score': 0.000548785668797791}]","(0.9945483803749084, 0.004902820568531752, 0.000548785668797791)",0.7986701001844138,0.004902820568531752,0,"[{'label': 'neutral', 'score': 0.8360052704811096}, {'label': 'positive', 'score': 0.14416998624801636}, {'label': 'negative', 'score': 0.019824743270874023}]","(0.8360052704811096, 0.14416998624801636, 0.019824743270874023)",0.7582270682840399,0.14416998624801636,0,"[{'label': 'neutral', 'score': 0.9851977229118347}, {'label': 'positive', 'score': 0.013896621763706207}, {'label': 'negative', 'score': 0.0009055726113729179}]","(0.9851977229118347, 0.013896621763706207, 0.0009055726113729179)",0.8776434644180144,0.013896621763706207,0
2013-08-15,13.849751472473145,14.130000114440918,14.40999984741211,13.970000267028809,14.40999984741211,53528900.0,"Baird Downgrades Micron Technology, Inc. to Neutral",-0.008492560834195695,-0.04767739448020175,0.7377815145302729,"[{'label': 'negative', 'score': 0.9980297684669495}, {'label': 'neutral', 'score': 0.0012392011703923345}, {'label': 'positive', 'score': 0.0007309578941203654}]","(0.0012392011703923345, 0.0007309578941203654, 0.9980297684669495)",-0.9985362702500656,-0.9980297684669495,0,"[{'label': 'negative', 'score': 0.4946844279766083}, {'label': 'neutral', 'score': 0.4590853750705719}, {'label': 'positive', 'score': 0.04623023420572281}]","(0.4590853750705719, 0.04623023420572281, 0.4946844279766083)",-0.8290664408348407,-0.4946844279766083,0,"[{'label': 'negative', 'score': 0.992803156375885}, {'label': 'neutral', 'score': 0.006589714903384447}, {'label': 'positive', 'score': 0.0006071648094803095}]","(0.006589714903384447, 0.0006071648094803095, 0.992803156375885)",-0.9987776152582031,-0.992803156375885,0
2013-08-16,13.732129096984863,14.010000228881836,14.350000381469728,13.949999809265137,14.170000076293944,30624000.0,,-0.004996431946614255,-0.00852882810963219,0.741168179996364,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-17,13.663518269856771,13.940000216166178,14.24333349863688,13.890000025431316,14.113333384195965,28918300.0,,-0.005021521637745718,-0.005008955846671648,0.7417723127066995,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2013-08-18,13.594907442728678,13.87000020345052,14.136666615804035,13.830000241597494,14.056666692097982,27212600.0,,-0.005046864577423871,-0.005034171844150605,0.289767087681137,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
