Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_adjusted_predictions,DistRoBERTa_raw_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_adjusted_predictions,FinBERT_raw_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_adjusted_predictions,DeBERTa_raw_predictions
2019-04-11,53.34200668334961,69.18605041503906,70.04844665527344,69.031005859375,69.718994140625,1926331.0,,-0.0012605374690930682,-0.005029261366307463,0.11118692807964553,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-12,53.27475357055664,69.09883880615234,69.1375961303711,68.52713012695312,69.1375961303711,1949448.0,,0.00032718985612817446,-0.0012613326147260233,0.11120366705854423,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-13,53.292179107666016,69.12144724527995,69.16989644368489,68.59496053059895,69.15051523844402,1892584.6666666667,,0.0003270828379412808,0.00032713634119985137,0.11260910840750349,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-14,53.30960464477539,69.14405568440755,69.2021967569987,68.6627909342448,69.16343434651692,1835721.3333333333,,0.000326975889739532,0.000327029358011184,0.07513290022267705,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-15,53.327030181884766,69.16666412353516,69.2344970703125,68.73062133789062,69.17635345458984,1778858.0,,-0.02857945558771177,0.0003269224447731022,0.03686092181527297,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,0,0
2019-04-16,51.80298614501953,67.1899185180664,69.22480773925781,66.87984466552734,69.18605041503906,2011884.0,,-0.02264203561894858,-0.02899580001238937,0.20564241929476473,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-17,50.63006210327149,65.6686019897461,67.15116119384766,65.6686019897461,67.1220932006836,2319007.0,,0.01121441471585506,-0.02290230266142932,0.23101148923694556,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-18,51.197845458984375,66.40503692626953,66.58914947509766,65.85271453857422,65.85271453857422,1821067.0,,-0.0023347450855317783,0.01115199936804563,0.2713074470219851,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-19,51.0783109664917,66.24999809265137,66.5455436706543,65.6734504699707,65.98110580444336,1756721.75,,-0.002340208876705785,-0.002337474852540088,0.2667653448533875,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-20,50.95877647399902,66.0949592590332,66.50193786621094,65.49418640136719,66.1094970703125,1692376.5,,-0.0023456983006911363,-0.002342951445123254,0.2617944438623584,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-21,50.83924198150635,65.93992042541504,66.45833206176758,65.31492233276367,66.23788833618164,1628031.25,,-0.002351213538292471,-0.00234845376077874,0.19358105739426767,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-22,50.71970748901367,65.78488159179688,66.41472625732422,65.13565826416016,66.36627960205078,1563686.0,Realty Income Raises FY19 Adj. FFO Guidance From $3.25-$3.31 To $3.28-$3.33 | Realty Income Reports Purchase Of 12 Properties In UK For £429M Under Long-Term Net Lease Deals With Sainsbury's,0.017233752961418866,-0.002353981981162032,0.09582431949194274,"[{'label': 'positive', 'score': 0.9995052814483643}, {'label': 'neutral', 'score': 0.00027832112391479313}, {'label': 'negative', 'score': 0.00021634345466736704}]","(0.00027832112391479313, 0.9995052814483643, 0.00021634345466736704)",0.9995671926078655,0.9995052814483643,1,1,"[{'label': 'positive', 'score': 0.9170240759849548}, {'label': 'neutral', 'score': 0.05796115845441818}, {'label': 'negative', 'score': 0.025014789775013924}]","(0.05796115845441818, 0.9170240759849548, 0.025014789775013924)",0.9468922341015436,0.9170240759849548,1,1,"[{'label': 'positive', 'score': 0.998980700969696}, {'label': 'neutral', 'score': 0.0007094735046848655}, {'label': 'negative', 'score': 0.0003098033193964511}]","(0.0007094735046848655, 0.998980700969696, 0.0003098033193964511)",0.9993799534408329,0.998980700969696,1,1
2019-04-23,51.593788146972656,66.9186019897461,67.00581359863281,65.9399185180664,66.18217468261719,1692480.0,,0.012452977971544226,0.01708693624242209,0.13795817636157132,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-24,52.23629760742188,67.75193786621094,68.11046600341797,66.97674560546875,67.16085052490234,1467607.0,,0.002288302462664331,0.012376077410531003,0.1508426140172388,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-25,52.35581970214844,67.90697479248047,68.18798065185547,67.1899185180664,67.54844665527344,933444.0,,0.0071347173363721945,0.0022856882858426145,0.14089719383536659,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-26,52.729373931884766,68.39147186279297,68.62403106689453,67.91666412353516,68.20736694335938,803825.0,,-0.005100581308158774,0.007109385658842956,0.12294539972924974,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-27,52.46042760213216,68.04263559977214,68.56589253743489,67.7260971069336,68.24289449055989,897565.0,,-0.005126730614503284,-0.005113633675021483,0.13731908851475325,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-28,52.19148127237956,67.6937993367513,68.50775400797527,67.53553009033203,68.27842203776042,991305.0,,-0.005153149423413197,-0.005139917387229086,0.12166855086153333,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-29,51.92253494262695,67.34496307373047,68.44961547851562,67.34496307373047,68.31394958496094,1085045.0,,0.007338134565849318,-0.005166472688797743,0.08971841954079086,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-04-30,52.47418594360352,67.83914947509766,68.12015533447266,66.86046600341797,67.34496307373047,1947797.0,,-0.00014282801493913558,0.00731134145087703,0.10739072296210969,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-01,52.4666862487793,67.82946014404297,68.66278839111328,67.66472625732422,67.781005859375,1432416.0,"Realty Income Q1 EPS $0.37 Beats $0.34 Estimate, Adj. FFO $0.82, Sales $354.365M Beat $350.51M Estimate",0.003285626086055711,-0.00014283821583139752,0.08662851394907635,"[{'label': 'neutral', 'score': 0.9998481273651123}, {'label': 'positive', 'score': 7.838360033929348e-05}, {'label': 'negative', 'score': 7.341420132433996e-05}]","(0.9998481273651123, 7.838360033929348e-05, 7.341420132433996e-05)",0.03273696298952434,7.838360033929348e-05,1,1,"[{'label': 'positive', 'score': 0.606217622756958}, {'label': 'neutral', 'score': 0.27779361605644226}, {'label': 'negative', 'score': 0.11598877608776093}]","(0.27779361605644226, 0.606217622756958, 0.11598877608776093)",0.6787932749604464,0.606217622756958,0,0,"[{'label': 'positive', 'score': 0.9905803799629211}, {'label': 'negative', 'score': 0.005964675918221474}, {'label': 'neutral', 'score': 0.0034550076816231012}]","(0.0034550076816231012, 0.9905803799629211, 0.005964675918221474)",0.9880292900295461,0.9905803799629211,0,0
2019-05-02,52.6390495300293,68.05232238769531,69.6220932006836,67.8100814819336,68.14922332763672,2289595.0,,0.0009967763684962613,0.003280240210757399,0.08598036699777764,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-03,52.69154357910156,68.12015533447266,68.51744079589844,67.97480773925781,68.29457092285156,1195572.0,,-0.0016121520492005175,0.000996279916805246,0.07276218237466149,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-04,52.60659408569336,68.01033528645833,68.5142110188802,67.88113657633464,68.1782938639323,1221096.6666666667,,-0.0016147552802342959,-0.00161345296468576,0.05527654383954174,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-05,52.52164459228516,67.90051523844402,68.51098124186198,67.78746541341145,68.06201680501302,1246621.3333333333,,-0.0016173669320280735,-0.0016160604026999184,0.0325566088244828,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-06,52.43669509887695,67.79069519042969,68.50775146484375,67.69379425048828,67.94573974609375,1272146.0,Realty Income Reports Commencement Of 11M Share Common Stock Offering,-0.04759865046972234,-0.0016186762819144036,0.035069894824280703,"[{'label': 'neutral', 'score': 0.9998745918273926}, {'label': 'negative', 'score': 8.206690836232156e-05}, {'label': 'positive', 'score': 4.321286178310402e-05}]","(0.9998745918273926, 4.321286178310402e-05, 8.206690836232156e-05)",-0.31013823328471557,-8.206690836232156e-05,0,0,"[{'label': 'neutral', 'score': 0.9428724646568298}, {'label': 'positive', 'score': 0.03613554686307907}, {'label': 'negative', 'score': 0.020991990342736244}]","(0.9428724646568298, 0.03613554686307907, 0.020991990342736244)",0.2650833076487198,0.03613554686307907,0,0,"[{'label': 'neutral', 'score': 0.9995658993721008}, {'label': 'positive', 'score': 0.00032758500310592353}, {'label': 'negative', 'score': 0.0001065616452251561}]","(0.9995658993721008, 0.00032758500310592353, 0.0001065616452251561)",0.5090983858343997,0.00032758500310592353,0,0
2019-05-07,49.94078063964844,64.56394958496094,66.05620574951172,64.5155029296875,65.89147186279297,15197542.0,Realty Income shares are trading lower after the company priced an 11 million share offering at $69.25 per share. | Realty Income Announces Prices 11M Share Common Stock Offering @$69/25/Share,0.002851630825122428,-0.048768747391981275,0.3398620153686401,"[{'label': 'negative', 'score': 0.981825053691864}, {'label': 'neutral', 'score': 0.01783181168138981}, {'label': 'positive', 'score': 0.0003431245277170092}]","(0.01783181168138981, 0.0003431245277170092, 0.981825053691864)",-0.9993012917027326,-0.981825053691864,0,0,"[{'label': 'negative', 'score': 0.9706668853759766}, {'label': 'neutral', 'score': 0.019582407549023628}, {'label': 'positive', 'score': 0.0097507294267416}]","(0.019582407549023628, 0.0097507294267416, 0.9706668853759766)",-0.9801090284802693,-0.9706668853759766,0,0,"[{'label': 'negative', 'score': 0.9851673245429993}, {'label': 'neutral', 'score': 0.014309500344097614}, {'label': 'positive', 'score': 0.000523190654348582}]","(0.014309500344097614, 0.000523190654348582, 0.9851673245429993)",-0.9989384281449765,-0.9851673245429993,0,0
2019-05-08,50.083194732666016,64.74806213378906,65.69767761230469,64.63178253173828,64.78681945800781,3430162.0,Capital One Financial Upgrades Realty Income Corporation Common Stock to Equal-Weight,0.00808139081367483,0.0028475726390761714,0.3440439056348615,"[{'label': 'neutral', 'score': 0.7814761996269226}, {'label': 'positive', 'score': 0.217874675989151}, {'label': 'negative', 'score': 0.0006491770618595183}]","(0.7814761996269226, 0.217874675989151, 0.0006491770618595183)",0.9940585244787169,0.217874675989151,0,1,"[{'label': 'neutral', 'score': 0.5360680222511292}, {'label': 'positive', 'score': 0.4504712224006653}, {'label': 'negative', 'score': 0.01346069946885109}]","(0.5360680222511292, 0.4504712224006653, 0.01346069946885109)",0.9419712296812506,0.4504712224006653,0,1,"[{'label': 'positive', 'score': 0.9888632297515869}, {'label': 'neutral', 'score': 0.010873446241021156}, {'label': 'negative', 'score': 0.00026326137594878674}]","(0.010873446241021156, 0.9888632297515869, 0.00026326137594878674)",0.9994676891614769,0.9888632297515869,0,0
2019-05-09,50.48794555664063,65.27131652832031,65.44573974609375,64.15697479248047,64.72868347167969,3517056.0,,0.013064154117440512,0.008048911244322622,0.3653343937215872,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-10,51.147499084472656,66.12403106689453,66.1530990600586,65.1065902709961,65.26162719726562,2581858.0,,0.0012700267570200925,0.012979554078056682,0.3954156837686277,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-11,51.21246210734049,66.20801035563152,66.30167897542317,65.28423817952473,65.46188608805339,2971300.333333333,,0.0012684158349704371,0.0012692209552259983,0.39763584713560696,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-12,51.277425130208336,66.29198964436848,66.45025889078777,65.46188608805339,65.66214497884114,3360742.6666666665,,0.0012668089943822943,0.0012676120752012552,0.08135289478544863,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-13,51.34238815307617,66.37596893310547,66.59883880615234,65.63953399658203,65.8624038696289,3750185.0,,0.007445260827231535,0.0012660072688855217,0.08502706547065426,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-14,51.72465515136719,66.87015533447266,66.93798065185547,66.29844665527344,66.44379425048828,2271948.0,,0.0037675681318637437,0.007417681677551517,0.08369292343912839,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-15,51.91953659057617,67.1220932006836,67.33527374267578,66.56977081298828,66.87984466552734,2702911.0,,0.0005774153094849444,0.0037604886231656885,0.04281534367374824,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-16,51.94950866699219,67.16085052490234,67.57752227783203,66.92829132080078,67.10271453857422,2016631.0,,-0.0005770820934493571,0.0005772486694089734,0.044809143905005344,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-17,51.91953659057617,67.1220932006836,67.16085052490234,66.55038452148438,66.94767761230469,1475038.0,,-0.004619625581028821,-0.0005772486694090188,0.05048803033114748,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
2019-05-18,51.67968241373698,66.81201426188152,67.23837025960286,66.36304728190105,67.00581614176433,1600494.6666666667,,-0.0046410655662420764,-0.004630329027949494,0.07217875749133602,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,1
